#######################################
filename, sn name, jd, wmin, wmax, flag
2009jf_20100708.fits,2009jf,2455385.694,3485.36,8785.61,1
2009jf_20101004a.fits,2009jf,2455473.691,3788.59,9138.46,1
2009jf_20101004.fits,2009jf,2455473.691,3788.59,9138.46,1
2009jf_20101011a.fits,2009jf,2455480.524,4044.17,9920.1,1
2009jf_20101011.fits,2009jf,2455480.524,4031.76,9891.81,1
2010jl_20100907.fits,2010jl,2455446.664,3449.11,25025.0,1
2010jl_20101104.fits,2010jl,2455504.706,1878.41,6053.53,1
2010jl_20101105a.fits,2010jl,2455506.441,1838.71,4897.38,1
2010jl_20101105.fits,2010jl,2455505.589,4033.25,8220.88,1
2010jl_20101106.fits,2010jl,2455506.604,3726.55,10026.81,1
2010jl_20101107.fits,2010jl,2455507.731,4599.0,7986.97,2
2010jl_20101109a.fits,2010jl,2455509.8,6332.93,6866.89,1
2010jl_20101109.fits,2010jl,2455509.717,6332.93,6866.89,1
2010jl_20101110a.fits,2010jl,2455510.726,3513.8,5084.93,1
2010jl_20101110b.fits,2010jl,2455510.69,8736.74,24722.92,1
2010jl_20101110.fits,2010jl,2455510.726,3513.8,5084.93,1
2010jl_20101112.fits,2010jl,2455512.724,3320.0,10188.0,1
2010jl_20101114.fits,2010jl,2455514.713,3197.96,10240.12,1
2010jl_20101118a.fits,2010jl,2455518.715,3513.86,5085.24,1
2010jl_20101118b.fits,2010jl,2455518.679,3302.5,8883.99,1
2010jl_20101118c.fits,2010jl,2455518.715,3513.86,5085.24,1
2010jl_20101118d.fits,2010jl,2455518.685,6334.47,6870.81,1
2010jl_20101118.fits,2010jl,2455518.685,6334.47,6870.81,1
2010jl_20101120.fits,2010jl,2455520.797,8724.95,24726.55,1
2010jl_20101124.fits,2010jl,2455524.761,6335.22,6867.42,1
2010jl_20101201a.fits,2010jl,2455531.775,8724.42,14513.05,1
2010jl_20101201b.fits,2010jl,2455531.953,14700.0,23547.9,1
2010jl_20101201.fits,2010jl,2455531.673,2996.0,10296.36,1
2010jl_20101210a.fits,2010jl,2455540.57,3552.36,9996.38,1
2010jl_20101210.fits,2010jl,2455540.567,3544.91,8223.88,1
2010jl_20101224.fits,2010jl,2455554.59,8744.6,24749.88,1
2010jl_20101228a.fits,2010jl,2455558.653,3508.29,5078.5,1
2010jl_20101228.fits,2010jl,2455558.631,6331.81,6866.36,1
2010jl_20110101a.fits,2010jl,2455562.788,9367.97,25370.5,1
2010jl_20110101.fits,2010jl,2455562.565,3297.77,10254.04,1
2010jl_20110102.fits,2010jl,2455563.67,3354.95,10300.79,1
2010jl_20110105.fits,2010jl,2455566.501,3398.4,10043.64,1
2010jl_20110117a.fits,2010jl,2455578.509,8721.29,24717.77,1
2010jl_20110117.fits,2010jl,2455578.627,3399.5,9629.36,1
2010jl_20110124.fits,2010jl,2455585.712,3353.0,10055.78,1
2010jl_20110125.fits,2010jl,2455586.685,9360.47,25370.04,1
2010jl_20110131a.fits,2010jl,2455592.593,3506.29,5076.75,2
2010jl_20110131.fits,2010jl,2455592.551,6332.91,6867.11,1
2010jl_20110206.fits,2010jl,2455598.577,3652.11,8217.53,1
2010jl_20110208.fits,2010jl,2455601.492,3771.26,10000.0,1
2010jl_20110213.fits,2010jl,2455605.676,9366.99,25370.1,1
2010jl_20110301.fits,2010jl,2455621.597,6331.24,6865.7,1
2010jl_20110305b.fits,2010jl,2455626.417,3604.47,8208.01,1
2010jl_20110323.fits,2010jl,2455643.594,3281.89,10242.16,1
2010jl_20110326.fits,2010jl,2455646.653,9366.54,25363.09,1
2010jl_20110329.fits,2010jl,2455650.413,6331.42,6863.3,1
2010jl_20110330b.fits,2010jl,2455651.378,3615.38,10496.0,1
2010jl_20110406.fits,2010jl,2455658.344,3663.52,9498.0,1
2010jl_20110408.fits,2010jl,2455660.416,3507.79,5078.14,1
2010jl_20110501a.fits,2010jl,2455683.331,6347.04,7087.44,1
2010jl_20110501.fits,2010jl,2455683.358,3459.83,8224.55,1
2010jl_20110503.fits,2010jl,2455685.377,3040.0,10326.37,1
2010jl_20110504.fits,2010jl,2455686.478,3050.0,25025.0,1
2010jl_20110521a.fits,2010jl,2455703.397,3506.96,5076.5,1
2010jl_20110521.fits,2010jl,2455703.397,3506.95,5076.5,1
2010jl_20111028.fits,2010jl,2455862.756,3048.5,9141.2,3
2010jl_20111118.fits,2010jl,2455883.829,9367.29,16468.44,1
2010jl_20111121.fits,2010jl,2455886.678,3424.62,8221.04,1
2010jl_20111223.fits,2010jl,2455919.507,3435.52,8223.88,1
2010jl_20120127.fits,2010jl,2455954.471,3421.97,8223.6,1
2010jl_20120214.fits,2010jl,2455971.783,3655.11,9251.84,1
2010jl_20120328.fits,2010jl,2456015.351,3305.5,8233.29,1
2010jl_20120330.fits,2010jl,2456017.325,3378.16,8223.42,1
1987A_19870225_ctio.fits,1987A,2446851.667,3320.0,9636.0,1
1987A_19870227_ctio.fits,1987A,2446853.527,3740.0,7267.5,1
1987A_19870228_ctio.fits,1987A,2446854.517,3780.0,7297.5,1
1987A_19870301_ctio.fits,1987A,2446855.572,3790.0,7267.5,1
1987A_19870302_ctio.fits,1987A,2446856.556,3780.0,7297.5,1
1987A_19870303_ctio.fits,1987A,2446857.537,3750.0,7267.5,1
1987A_19870304_ctio.fits,1987A,2446858.522,3720.0,7267.5,1
1987A_19870306_ctio.fits,1987A,2446860.578,3700.0,7197.5,1
1987A_19870309_ESO.fits,1987A,2446863.5,3201.0,7094.0,1
1987A_19870313_ctio.fits,1987A,2446868.497,3650.0,7147.5,1
1987A_19870315_ESO.fits,1987A,2446869.5,3800.0,9550.0,1
1987A_19870316_ctio.fits,1987A,2446870.553,3700.0,7157.5,1
1987A_19870317_ESO.fits,1987A,2446871.5,3800.0,9007.0,1
1987A_19870319_ESO.fits,1987A,2446873.5,3800.0,8990.0,1
1987A_19870321_ctio.fits,1987A,2446875.511,3730.0,7187.5,1
1987A_19870404_ctio.fits,1987A,2446889.5,3662.5,7142.5,1
1987A_19870405_bochum.fits,1987A,2446890.5,3500.0,8870.0,1
1987A_19870405_ctio.fits,1987A,2446890.5,3680.0,7172.5,1
1987A_19870406_ctio.fits,1987A,2446891.5,3665.0,7145.0,1
1987A_19870407_ctio.fits,1987A,2446892.5,3670.0,7167.5,1
1987A_19870408_ctio.fits,1987A,2446893.5,3695.0,7185.0,1
1987A_19870409_ctio.fits,1987A,2446894.5,3727.5,7197.5,1
1987A_19870502_ESO.fits,1987A,2446917.5,4800.64,9230.64,1
1987A_19870507_ESO.fits,1987A,2446922.5,3444.0,10000.0,1
1987A_19870618_ESO.fits,1987A,2446964.5,4500.0,9160.0,1
1987A_19870702_ctio.fits,1987A,2446978.5,3787.5,7145.0,1
1987A_19870702_ctio.fits,1987A,2446978.5,3787.5,7145.0,1
1987A_19870703_ctio.fits,1987A,2446979.5,3822.5,7262.5,1
1987A_19870704_ctio.fits,1987A,2446980.5,3772.5,7097.5,1
1987A_19870827_ESO.fits,1987A,2447034.5,3990.0,7320.0,1
1987A_19870909_ctio.fits,1987A,2447047.5,3039.0,10777.5,1
1987A_19870909a_ctio.fits,1987A,2447047.5,3039.0,7716.75,1
1987A_19870909b_ctio.fits,1987A,2447047.5,6097.64,10781.06,1
1987A_19871006_ESO.fits,1987A,2447074.5,4325.0,6840.0,1
1987A_19871129_ESO.fits,1987A,2447128.5,4700.0,9295.0,1
1987A_19871208_ESO.fits,1987A,2447137.5,3800.0,10150.0,1
1987A_19871209_ctio.fits,1987A,2447139.0,3117.88,10918.54,1
1987A_19871209a_ctio.fits,1987A,2447138.5,3117.88,6349.5,1
1987A_19871210a_ctio.fits,1987A,2447139.5,5297.81,8563.21,1
1987A_19871210b_ctio.fits,1987A,2447139.5,7618.45,10917.63,1
1987A_19880129_ctio.fits,1987A,2447189.5,3049.21,7771.38,1
1987A_19880202_ctio.fits,1987A,2447193.5,6513.8,9981.9,1
1987A_19880204_ctio.fits,1987A,2447195.5,3043.9,11015.1,1
1987A_19880204a_ctio.fits,1987A,2447195.5,3043.9,7751.1,1
2002cx_20020517.fits,2002cx,2452411.5,3834.8,12247.68,1
2002cx_20020520.fits,2002cx,2452420.5,3834.8,12290.84,1
2002cx_20020602.fits,2002cx,2452427.5,3834.8,12290.84,1
2002cx_20020606.fits,2002cx,2452431.5,3834.8,12201.2,1
2002cx_20020610.fits,2002cx,2452435.5,3834.8,14289.48,1
2002cx_20020615.fits,2002cx,2452440.5,3834.8,14090.28,1
2002cx_20020616.fits,2002cx,2452441.5,4423.82,12998.0,1
2002cx_20020617.fits,2002cx,2452442.5,3834.8,10076.4,1
2002cx_20020716.fits,2002cx,2452471.5,3834.8,12068.4,1
2002cx_20030107.fits,2002cx,2452646.5,4744.42,14010.6,1
2002cx_20030228.fits,2002cx,2452698.5,3834.8,14226.4,1
2002cx_20030228a.fits,2002cx,2452698.5,3834.8,10551.16,1
2002cx_20030402.fits,2002cx,2452733.5,3834.8,7686.0,1
2008es_20080430.fits,2008es,2454587.007,4097.21,9201.6,1
2008es_20080501.fits,2008es,2454588.014,5080.89,9433.71,1
2008es_20080507.fits,2008es,2454594.01,4163.77,9190.12,1
2008es_20080516.fits,2008es,2454602.509,3664.02,9000.0,1
2008es_20080529.fits,2008es,2454615.51,3800.0,8773.7,1
2008es_20080601.fits,2008es,2454618.694,4359.55,7215.14,1
2008es_20080607.fits,2008es,2454624.507,3550.0,9000.0,1
2008es_20080615.fits,2008es,2454632.666,4298.57,6978.57,1
2008es_20080621.fits,2008es,2454638.51,4400.0,9000.0,1
2008es_20080707.fits,2008es,2454654.524,3560.0,9000.0,1
2008es_20080801.fits,2008es,2454679.017,3159.25,9299.25,1
2008es_20080803.fits,2008es,2454681.505,3560.0,9000.0,1
2008fz_20081009.fits,2008fz,2454748.635,3297.66,10388.45,1
2008fz_20081015.fits,2008fz,2454755.366,3500.0,10245.7,1
2008fz_20081106.fits,2008fz,2454777.366,4500.0,9191.02,1
2008fz_20081116.fits,2008fz,2454787.415,3999.8,8996.77,1
2008fz_20081123.fits,2008fz,2454794.359,5172.2,9499.2,1
2008fz_20081128.fits,2008fz,2454799.368,3997.48,8992.35,1
2008fz_20081220.fits,2008fz,2454821.334,3607.94,9036.14,1
2008fz_20081221.fits,2008fz,2454822.367,5158.17,9498.17,1
2008fz_20090123.fits,2008fz,2454855.349,3797.98,9054.72,1
1999ee_19991009.fits,1999ee,2451460.56,2965.0,8599.45,1
1999ee_19991011.fits,1999ee,2451462.52,3262.0,9983.37,1
1999ee_19991016.fits,1999ee,2451467.56,3559.0,9132.91,1
1999ee_19991018.fits,1999ee,2451469.60,3262.0,9983.37,1
1999ee_19991020.fits,1999ee,2451471.56,3262.0,9687.81,1
1999ee_19991025.fits,1999ee,2451476.51,3264.0,9687.83,1
1999ee_19991027.fits,1999ee,2451478.52,3626.0,4951.62,1
1999ee_19991029.fits,1999ee,2451480.51,3266.0,9687.85,1
1999ee_19991103.fits,1999ee,2451485.62,3262.0,9983.37,1
1999ee_19991106.fits,1999ee,2451488.53,3266.0,9687.85,1
1999ee_19991109.fits,1999ee,2451491.62,3262.0,9983.37,1
1999ee_19991114.fits,1999ee,2451496.62,3262.0,9983.37,1
1999ee_19991119.fits,1999ee,2451501.58,3262.0,9983.37,1
1999ee_19991128.fits,1999ee,2451510.63,3802.5,9687.81,1
Ia_0.0.fits,Ia,0.,1000,25000,1
Ia_-10.0.fits,Ia,-10.,1000,25000,1
Ia_10.0.fits,Ia,10.,1000,25000,1
Ia_-1.0.fits,Ia,-1.,1000,25000,1
Ia_1.0.fits,Ia,1.,1000,25000,1
Ia_-11.0.fits,Ia,-11.,1000,25000,1
Ia_11.0.fits,Ia,11.,1000,25000,1
Ia_-12.0.fits,Ia,-12.,1000,25000,1
Ia_12.0.fits,Ia,12.,1000,25000,1
Ia_-13.0.fits,Ia,-13.,1000,25000,1
Ia_13.0.fits,Ia,13.,1000,25000,1
Ia_-14.0.fits,Ia,-14.,1000,25000,1
Ia_14.0.fits,Ia,14.,1000,25000,1
Ia_-15.0.fits,Ia,-15.,1000,25000,1
Ia_15.0.fits,Ia,15.,1000,25000,1
Ia_-16.0.fits,Ia,-16.,1000,25000,1
Ia_16.0.fits,Ia,16.,1000,25000,1
Ia_-17.0.fits,Ia,-17.,1000,25000,1
Ia_17.0.fits,Ia,17.,1000,25000,1
Ia_-18.0.fits,Ia,-18.,1000,25000,1
Ia_18.0.fits,Ia,18.,1000,25000,1
Ia_-19.0.fits,Ia,-19.,1000,25000,1
Ia_19.0.fits,Ia,19.,1000,25000,1
Ia_-20.0.fits,Ia,-20.,1000,25000,1
Ia_20.0.fits,Ia,20.,1000,25000,1
Ia_-2.0.fits,Ia,-2.,1000,25000,1
Ia_2.0.fits,Ia,2.,1000,25000,1
Ia_21.0.fits,Ia,21.,1000,25000,1
Ia_22.0.fits,Ia,22.,1000,25000,1
Ia_23.0.fits,Ia,23.,1000,25000,1
Ia_24.0.fits,Ia,24.,1000,25000,1
Ia_25.0.fits,Ia,25.,1000,25000,1
Ia_26.0.fits,Ia,26.,1000,25000,1
Ia_27.0.fits,Ia,27.,1000,25000,1
Ia_28.0.fits,Ia,28.,1000,25000,1
Ia_29.0.fits,Ia,29.,1000,25000,1
Ia_30.0.fits,Ia,30.,1000,25000,1
Ia_-3.0.fits,Ia,-3.,1000,25000,1
Ia_3.0.fits,Ia,3.,1000,25000,1
Ia_31.0.fits,Ia,31.,1000,25000,1
Ia_32.0.fits,Ia,32.,1000,25000,1
Ia_33.0.fits,Ia,33.,1000,25000,1
Ia_34.0.fits,Ia,34.,1000,25000,1
Ia_35.0.fits,Ia,35.,1000,25000,1
Ia_36.0.fits,Ia,36.,1000,25000,1
Ia_37.0.fits,Ia,37.,1000,25000,1
Ia_38.0.fits,Ia,38.,1000,25000,1
Ia_39.0.fits,Ia,39.,1000,25000,1
Ia_40.0.fits,Ia,40.,1000,25000,1
Ia_-4.0.fits,Ia,-4.,1000,25000,1
Ia_4.0.fits,Ia,4.,1000,25000,1
Ia_41.0.fits,Ia,41.,1000,25000,1
Ia_42.0.fits,Ia,42.,1000,25000,1
Ia_43.0.fits,Ia,43.,1000,25000,1
Ia_44.0.fits,Ia,44.,1000,25000,1
Ia_45.0.fits,Ia,45.,1000,25000,1
Ia_46.0.fits,Ia,46.,1000,25000,1
Ia_47.0.fits,Ia,47.,1000,25000,1
Ia_48.0.fits,Ia,48.,1000,25000,1
Ia_49.0.fits,Ia,49.,1000,25000,1
Ia_50.0.fits,Ia,50.,1000,25000,1
Ia_-5.0.fits,Ia,-5.,1000,25000,1
Ia_5.0.fits,Ia,5.,1000,25000,1
Ia_51.0.fits,Ia,51.,1000,25000,1
Ia_52.0.fits,Ia,52.,1000,25000,1
Ia_53.0.fits,Ia,53.,1000,25000,1
Ia_54.0.fits,Ia,54.,1000,25000,1
Ia_55.0.fits,Ia,55.,1000,25000,1
Ia_56.0.fits,Ia,56.,1000,25000,1
Ia_57.0.fits,Ia,57.,1000,25000,1
Ia_58.0.fits,Ia,58.,1000,25000,1
Ia_59.0.fits,Ia,59.,1000,25000,1
Ia_60.0.fits,Ia,60.,1000,25000,1
Ia_-6.0.fits,Ia,-6.,1000,25000,1
Ia_6.0.fits,Ia,6.,1000,25000,1
Ia_61.0.fits,Ia,61.,1000,25000,1
Ia_62.0.fits,Ia,62.,1000,25000,1
Ia_63.0.fits,Ia,63.,1000,25000,1
Ia_64.0.fits,Ia,64.,1000,25000,1
Ia_65.0.fits,Ia,65.,1000,25000,1
Ia_66.0.fits,Ia,66.,1000,25000,1
Ia_67.0.fits,Ia,67.,1000,25000,1
Ia_68.0.fits,Ia,68.,1000,25000,1
Ia_69.0.fits,Ia,69.,1000,25000,1
Ia_70.0.fits,Ia,70.,1000,25000,1
Ia_-7.0.fits,Ia,-7.,1000,25000,1
Ia_7.0.fits,Ia,7.,1000,25000,1
Ia_71.0.fits,Ia,71.,1000,25000,1
Ia_72.0.fits,Ia,72.,1000,25000,1
Ia_73.0.fits,Ia,73.,1000,25000,1
Ia_74.0.fits,Ia,74.,1000,25000,1
Ia_75.0.fits,Ia,75.,1000,25000,1
Ia_76.0.fits,Ia,76.,1000,25000,1
Ia_77.0.fits,Ia,77.,1000,25000,1
Ia_78.0.fits,Ia,78.,1000,25000,1
Ia_79.0.fits,Ia,79.,1000,25000,1
Ia_80.0.fits,Ia,80.,1000,25000,1
Ia_-8.0.fits,Ia,-8.,1000,25000,1
Ia_8.0.fits,Ia,8.,1000,25000,1
Ia_81.0.fits,Ia,81.,1000,25000,1
Ia_82.0.fits,Ia,82.,1000,25000,1
Ia_83.0.fits,Ia,83.,1000,25000,1
Ia_84.0.fits,Ia,84.,1000,25000,1
Ia_85.0.fits,Ia,85.,1000,25000,1
Ia_-9.0.fits,Ia,-9.,1000,25000,1
Ia_9.0.fits,Ia,9.,1000,25000,1
